sample_name	cluster
TCGA-A8-A09Z	5
TCGA-D8-A1JE	1
TCGA-C8-A275	2
TCGA-BH-A18K	1
TCGA-EW-A2FS	5
TCGA-AO-A1KR	4
TCGA-BH-A0DX	3
TCGA-A8-A07E	3
TCGA-AN-A0FT	2
TCGA-AO-A0J2	2
TCGA-AN-A03Y	5
TCGA-C8-A8HP	2
TCGA-EW-A1J2	3
TCGA-AC-A2FB	3
TCGA-AC-A8OQ	4
TCGA-B6-A40B	1
TCGA-A8-A083	1
TCGA-A1-A0SG	1
TCGA-GM-A2DI	3
TCGA-D8-A1JL	4
TCGA-D8-A1X5	5
TCGA-D8-A4Z1	3
TCGA-BH-A1FM	5
TCGA-EW-A1OX	5
TCGA-A8-A06U	5
TCGA-PL-A8LV	4
TCGA-A8-A093	1
TCGA-BH-A0AV	4
TCGA-BH-A0E7	1
TCGA-A8-A09B	1
TCGA-BH-A1FU	2
TCGA-EW-A424	1
TCGA-AC-A23H	2
TCGA-BH-A0DE	3
TCGA-A2-A0YK	3
TCGA-A2-A04W	2
TCGA-C8-A135	2
TCGA-BH-A0H5	3
TCGA-3C-AALI	2
TCGA-E2-A10C	2
TCGA-BH-A0C7	5
TCGA-BH-A1FL	1
TCGA-A2-A4RW	3
TCGA-BH-A8G0	3
TCGA-AO-A0JI	5
TCGA-E2-A2P6	1
TCGA-BH-A0W7	3
TCGA-A2-A0YG	2
TCGA-A2-A25B	5
TCGA-A7-A426	3
TCGA-E2-A1L6	3
TCGA-A2-A0CP	3
TCGA-3C-AALJ	5
TCGA-A8-A06Q	5
TCGA-A8-A097	2
TCGA-E9-A3X8	3
TCGA-A8-A0A9	5
TCGA-D8-A1J9	2
TCGA-B6-A0IP	1
TCGA-BH-A18F	3
TCGA-AN-A0FL	4
TCGA-AR-A24S	2
